movie_id,director,leads
FS20127494,호소다 마모루,미야자키 아오이|오사와 타카오
FS20179382,리들리 스콧,마이클 패스벤더|캐서린 워터스턴|제임스 프랭코
FS20134582,이준익,설경구(임동훈)|엄지원(김미희)|이레(소원)
FS20184105,엄유나,유해진(김판수)|윤계상(류정환)|차준서(시옷 여학생)
FS20197721,릭 로먼 워,제라드 버틀러|모건 프리먼
FS20186501,최신규,이지현(차탄 목소리)|김용준(아빠/스톰 목소리)|양정화(장군/엄마/M라인 목소리)
FS20122192,타케모토 노보루,치바 유다이
FS20177537,변혁,박해일(장태준)|수애(오수연)
FS20150782,롤랜드 에머리히,빌 풀만|리암 헴스워스|제프 골드블럼
FS20154909,원신연,설경구(병수)|김남길(태주)|설현(은희)
FS20212855,샘 레이미,베네딕트 컴버배치(닥터 스트레인지)|엘리자베스 올슨(완다 막시모프/스칼렛 위치)|베네딕트 웡(웡)
FS20180442,김주환,박서준(용후)|안성기(안신부)|우도환(지신)
FS20148383,로버트 스트롬버그,안젤리나 졸리|엘 패닝
FS20163215,테아 샤록,에밀리아 클라크|샘 클라플린|매튜 루이스
FS20080396,존 파브로,로버트 다우니 주니어(토니 스타크 / 아이언 맨)|테렌스 하워드(제임스 로드 )|제프 브리지스(오베디아 스탠 )
FS20136888,유하,이민호(종대)|김래원(용기)|정진영(길수)
FS20090933,존 파브로,로버트 다우니 주니어|기네스 팰트로우|돈 치들
FS20158150,던칸 존스,트래비스 핌멜|벤 포스터|폴라 패튼
FS20196272,롤랜드 에머리히,에드 스크레인|패트릭 윌슨|우디 해럴슨
FS20205262,엽위신,견자단|오월|오건호
FS20144682,브래드 페이튼,드웨인 존슨|알렉산드라 다드다리오
FS20112173,숀 레비,휴 잭맨
FS20159645,권종관,김명민(최필재)|김상호(권순태)|성동일(김판수)
FS20227890,,크리스 프랫(슈퍼 마리오)|안야 테일러 조이(피치 공주)|잭 블랙(쿠파)
FS20192083,팀 밀러,맥켄지 데이비스|아놀드 슈왈제네거|린다 해밀턴
FS20198183,김현호,이선(뽀로로 목소리)|이미자(크롱 목소리)|김현지(에디 목소리)
FS20168221,잭 스나이더,벤 애플렉(브루스 웨인 / 베트맨)|갤 가돗(다이아나 프린스 / 원더 우먼)|제이슨 모모아(아쿠아맨 / 아서 커리)
FS20205106,임진순,마동석(강대국)|정경호(박지우)|오나라(오미정)
FS20111987,타셈 싱,미키 루크(하이페리온 왕 )|헨리 카빌(테세우스 )|프리다 핀토(페드라 )
FS20169348,정윤철,이정재|여진구(광해)|김무열(곡수)
FS20192354,,
FS19940256,로저 알러스,매튜 브로데릭|모이라 켈리|조나단 테일러 토마스
FS20188282,로버트 로드리게즈,크리스토프 왈츠|에드 스크레인
FS20208245,남동협,이성민(재필)|이희준(상구)|공승연(미나)
FS20178395,니콜라이 퓰시,크리스 헴스워스|마이클 섀넌|마이클 페나
FS20100377,리 언크리치,톰 행크스|조앤 쿠삭
FS20100814,피에르 꼬팽,미란다 코스그로브(마고)|스티브 카렐(그루)|태연
FS20185081,아비 콘,에이미 슈머|미쉘 윌리엄스
FS20136961,기예르모 델 토로,찰리 허냄(롤리 안트로버스 )|론 펄먼(한니발 펜테코스트 )|이드리스 엘바(스탁커 펜테코스트 )
FS20124080,장규성,주지훈(충녕/덕칠)|백윤식(황희)|변희봉(신익)
FS20110193,강형철,유호정(나미)|심은경(어린 나미)|강소라(어린 춘화)
FS20190815,김선,변요한(서준)|김무열(곽프로)|김희원(이규호)
FS20209654,박찬욱,박해일(해준)|탕웨이(서래)|이정현(정안)
FS20070582,이안,탕웨이|양조위
FS20126581,이수성,곽현화|하나경|오성태
FS20125048,피터 잭슨,마틴 프리먼(빌보 배긴스)|이안 맥켈런(간달프)|리차드 아미티지
FS20113805,박헌수,김영호|김혜선|김산호
FS20124057,방은진,류승범(석고)|이요원(화선)|조진웅(민범)
FS20148841,신한솔,김수미|정만식(승현)|김정태
FS20186281,트래비스 나이트,헤일리 스테인펠드|파멜라 애들론|존 시나
FS20176814,데이빗 예이츠,에디 레드메인|캐서린 워터스턴|앨리슨 수돌
FS20150979,허진호,손예진(덕혜옹주)|박해일(김장한)
FS20179230,이권,공효진(조경민)|김성오(이형사)
FS20133701,코디 카메론,빌 헤이더(플린트 록우드)|안나 패리스(샘 스파스)|닐 패트릭 해리스(스티브)
FS20161762,김홍선,백윤식(심덕수)|성동일(박평달)
FS20235253,최동훈,류준열|김태리|김우빈
FS20212932,이종필,이제훈(임규남)|구교환(리현상)|홍사빈(감동혁)
FS20140402,프란시스 로렌스,제니퍼 로렌스|조쉬 허처슨|리암 헴스워스
FS20137811,닐 블롬캠프,맷 데이먼(맥스 드 코스타)|조디 포스터(로데스)|샬토 코플리(크루거)
FS20180962,김용훈,전도연(연희)|정우성(태영)|배성우(중만)
FS20128690,노덕,이민기|김민희
FS20113461,샘 멘데스,다니엘 크레이그|하비에르 바르뎀|주디 덴치
FS20123641,브라이언 싱어,니콜라스 홀트|이완 맥그리거|엘리너 톰린슨
FS20174603,스티븐 S. 드나이트,존 보예가|스콧 이스트우드|케일리 스패니
FS20201122,크리스토퍼 놀란,존 데이비드 워싱턴|로버트 패틴슨|엘리자베스 데비키
FS20191061,캐리 후쿠나가,다니엘 크레이그(제임스 본드)|라미 말렉(사핀)|라샤냐 린치(노미)
FS20151227,김형협,윤제문|정소민
FS20113885,배리 소넨필드,윌 스미스(제이)|토미 리 존스(케이)|조슈 브롤린(젊은 케이)
FS20124055,정승구,송새벽(동식)|성동일(혀고수)|김성령(예지)
FS20175771,존 파브로,도날드 글로버|비욘세 놀즈|제임스 얼 존스
FS20113745,루퍼트 샌더스,샤를리즈 테론(이블 퀸)|크리스틴 스튜어트(스노우 화이트 )|크리스 헴스워스(헌츠맨 )
FS20137426,M. 나이트 샤말란,윌 스미스|제이든 스미스
FS20186261,딘 데블로이스,제이 바루첼|아메리카 페레라|케이트 블란쳇
FS20113535,정지영,안성기(김경호)|박원상(박준)|나영희(김경호부인)
FS20161744,마이크 미첼,안나 켄드릭(파피 역)|저스틴 팀버레이크(브랜치 역)|주이 디샤넬(브리짓 역)
FS20145502,이윤기,전도연(상민)|공유
FS20040734,닉 카사베츠,레이첼 맥아담스|라이언 고슬링
FS20050225,팀 버튼,프레디 하이모어|조니 뎁
FS20198374,변영규,김영은(하리)|김채하(두리)|신용우(강림)
FS20232631,크리스토퍼 맥쿼리,톰 크루즈|헤일리 앳웰|빙 라메스
FS20184903,게리 로스,산드라 블록|케이트 블란쳇|앤 해서웨이
FS20124348,김용한,유선(유림)|남보라(은아)|유오성
FS20153741,이언희,엄지원|공효진(한매)
FS20224517,박진표,신혜선|이준영
FS20177946,토미 위르콜라,누미 라파스|글렌 클로즈|윌렘 데포
FS20193601,곽경택,김명민(이명준 대위)|최민호(최성필)|김성철(기하륜)
FS20215850,아담 윈가드,알렉산더 스카스가드|밀리 바비 브라운|레베카 홀
FS20161364,조정래,손숙(영옥(영희))|강하나(정민)|최리(은경)
FS20163137,프랭키 첸,송운화|왕대륙
FS20090893,모로타 사토시,후루하라 야스히사(고온 레드)|카타오카 신와(고온 블루)|아이자와 리나(고온 옐로우)
FS20241941,필감성,조정석|이정은|조여정
FS20126090,박제현,하지원(진옥)|강예원(홍단)|가인(가비)
FS20159162,알렉스 프로야스,제라드 버틀러|니콜라이 코스터 왈도|코트니 이튼
FS20148844,김광태,류승룡|이성민(촌장)|천우희(미숙 )
FS20040745,브래드 버드,홀리 헌터|크레이그 T. 넬슨|사무엘 L. 잭슨
FS20208686,크리스 샌더스,해리슨 포드|오마 사이|카렌 길런
FS20147299,자움 콜렛 세라,리암 니슨|줄리안 무어|미쉘 독커리
FS20183002,손재곤,안재홍(강태수)|강소라(한소원)|박영규(서 원장)
FS20157465,윤준형,주원(장우)|유해진(민약국)|이유영
FS20192399,샘 멘데스,조지 맥케이|딘-찰스 채프먼|콜린 퍼스
FS19970306,존 머스커,
FS20232394,황병국,강하늘(이강수)|유해진(구관희)|박해준(오상재)
FS20126745,닐 버거,브래들리 쿠퍼|애비 코니시|로버트 드 니로
FS20147907,경석호,유다은|정현우
FS20169643,정지우,최민식|박신혜(최희정)|류준열(김동명 )
FS20151964,시즈노 코분,타카야마 미나미(에도가와 코난 (목소리))|야마자키 와카나(모리 란 (목소리))|코야마 리키야(모리 코고로 (목소리))
FS20163661,데이빗 예이츠,알렉산더 스카스가드|마고 로비|크리스토프 왈츠
FS20231089,채드 스타헬스키,키아누 리브스|로렌스 피쉬번|이안 맥쉐인
FS20163580,장예모,맷 데이먼|페드로 파스칼|윌렘 데포
FS20126409,토니 길로이,제레미 레너|레이첼 와이즈|에드워드 노튼
FS20178581,케네스 브래너,케네스 브래너|페넬로페 크루즈|윌렘 데포
FS20203702,김한민,김윤석(이순신)|백윤식(시마즈)|정재영(진린)
FS20080653,마크 오스본,더스틴 호프만|루시 리우|잭 블랙
FS20189067,이지원,한지민(백상아)|김시아(김지은 )|이희준(장섭)
FS20162871,박인제,최민식|곽도원|심은경
FS20216362,크레이그 질레스피,엠마 스톤|엠마 톰슨|마크 스트롱
FS20139221,알폰소 쿠아론,산드라 블록|조지 클루니
FS20159185,유하,김래원|이민호
FS19910355,크리스 콜럼버스,맥컬리 컬킨|조 페시|다니엘 스톤
FS20181983,이환경,정우(대권)|오달수(의식)|김희원(김실장)
FS20217651,가이 리치,제이슨 스타뎀|스콧 이스트우드|조쉬 하트넷
FS20184865,마이클 도허티,밀리 바비 브라운|베라 파미가|카일 챈들러
FS20178982,이준익,이제훈(박열)|최희서|김인우(미즈노)
FS20143639,김현호,이선|함수정|홍소영
FS20180564,로아 우타우,알리시아 비칸데르|크리스틴 스콧 토마스|월튼 고긴스
FS20134123,방은진,전도연(송정연)|고수(김종배)
FS20177181,요하네스 로버츠,맨디 무어|클레어 홀트|매튜 모딘
FS20113381,황인호,손예진(강여리)|이민기(마조구)|신동훈(구급대원)
FS20149401,폴 티비트,안토니오 반데라스|클랜시 브라운|톰 케니
FS20113260,박희곤,조승우(최동원)|양동근(선동열 )|최정원
FS20110881,이덕희,임창정(창수)|안내상(도석)|정성화(상태)
FS20170241,M. 나이트 샤말란,제임스 맥어보이|안야 테일러 조이|헤일리 루 리차드슨
FS20218764,가스 제닝스,매튜 매커너히|리즈 위더스푼|스칼렛 요한슨
FS20126573,이인항,견자단|조미|홍금보
FS20166421,김태윤,정우|강하늘(조현우)|김해숙
FS20204008,릭 로먼 워,제라드 버틀러|모레나 바카린
FS20219628,장유정,라미란(주상숙)|김무열(박희철)|윤경호(봉만식)
FS20127108,오키우라 히로유키,미야마 카렌(모모)|유카(이쿠코 미야우라)|이선( 이선 모모 (한국어 목소리))
FS20147176,이원석,한석규(돌석)|고수(공진)|박신혜(왕비)
FS20124717,조나단 리브스만,샘 워싱턴(페르세우스 )|리암 니슨(제우스 )|랄프 파인즈(하데스 )
FS20123387,존 무어,브루스 윌리스(존 맥클레인)|제이 코트니|메리 엘리자베스 윈스티드(루시 맥클레인)
FS20135362,커크 드 미코,니콜라스 케이지|라이언 레이놀즈|엠마 스톤
FS20135974,존 머스커,스콧 웨인저(알라딘)|로빈 윌리엄스(지니 )|린다 라킨(쟈스민 공주)
FS20136219,바즈 루어만,레오나르도 디카프리오|캐리 멀리건|토비 맥과이어
FS20157432,샘 멘데스,다니엘 크레이그|레아 세이두|크리스토프 왈츠
FS20192567,팻티 젠킨스,갤 가돗(다이애나 프린스/원더우먼)|크리스 파인(스티브 트레버)|크리스틴 위그(바바라 미네르바/치타)
FS20161630,마이클 베이,존 크래신스키|파블로 쉬레이버|토비 스티븐스
FS20134082,심성보,김윤석|박유천(동식)|한예리(홍매)
FS20100214,이정범,원빈(차태식)|김새론(소미)
FS20030086,봉만대,김서형|김성수|이상희(미나 역 )
FS20143510,권형진,마동석|조한선(준식)|김민경(소연)
FS20209287,데이브 윌슨,빈 디젤|에이사 곤잘레스|가이 피어스
FS20167363,데오도르 멜피,타라지 P. 헨슨|옥타비아 스펜서|케빈 코스트너
FS20210864,바이론 하워드,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마
FS20134587,호세 파딜라,조엘 킨나만|사무엘 L. 잭슨|게리 올드만
FS20110896,루퍼트 와이어트,브라이언 콕스|프리다 핀토(캐롤라인)|제임스 프랭코(윌 로드만 )
FS20194456,이성태,박해수(이찬우)|서예지(성은영)|김상호(박기헌)
FS20153446,이석근,박보영|김영광
FS19980074,제임스 카메론,레오나르도 디카프리오|케이트 윈슬렛
FS20150969,홍창표,심은경(송화옹주)|이승기(서도윤)
FS20156841,케네스 브래너,릴리 제임스|리처드 매든|케이트 블란쳇
FS20136812,마틴 스콜세지,레오나르도 디카프리오(조단 벨포트)|매튜 매커너히|조나 힐
FS19950366,,
FS20200703,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로
FS20137961,잭 스나이더,헨리 카빌|에이미 아담스|러셀 크로우
FS20124065,신태라,강지환(차철수)|성유리(고영재)|이수혁(김선호)
FS20184574,피터 패럴리,비고 모텐슨|마허샬라 알리
FS20180523,브래들리 쿠퍼,브래들리 쿠퍼|레이디 가가
FS20151884,바박 나자피,제라드 버틀러|아론 에크하트|모건 프리먼
FS20161084,모튼 틸덤,크리스 프랫|제니퍼 로렌스|마이클 쉰
FS20231592,루이스 리테리어,빈 디젤|제이슨 모모아|제이슨 스타뎀
FS20137963,안톤 후쿠아,제라드 버틀러|모건 프리먼|아론 에크하트
FS20248465,김성한,하정우(태인)|여진구(용대)|성동일(규식)
FS20124021,조 카나한,리암 니슨|더못 멀로니
FS20159647,이사랑,김수현(장태영)|성동일(조원근)|이성민(최진기)
FS20147971,하시모토 마사카즈,박영남(짱구 목소리)|오세홍(아빠 목소리)
FS20167716,D.J. 카루소,빈 디젤(샌더 케이지 역)|사무엘 L. 잭슨(오거스터스 기븐스 역)|루비 로즈
FS20127306,시즈노 코분,김선혜(코난 (한국어 목소리))|강수진(남도일 (한국어 목소리))|이정구(유명한 (한국어 목소리))
FS20128386,이안,수라즈 샤르마|이르판 칸|라프 스팰
FS20131262,하정우,하정우(허삼관)|하지원
FS20183844,크리스 리노드,패튼 오스왈트(맥스 목소리)|케빈 하트(스노우볼 목소리)|에릭 스톤스트릿(듀크 목소리)
FS20081169,필리다 로이드,아만다 사이프리드|메릴 스트립|콜린 퍼스
FS20211791,강형철,이재인|안재홍
FS20110279,오성윤,문소리(잎싹)|박철민(달수)|최민식(나그네)
FS20173581,장항준,강하늘(진석)|김무열(유석)|문성근
FS20196657,F. 게리 그레이,크리스 헴스워스|테사 톰슨|리암 니슨
FS20147283,닐 버거,쉐일린 우들리|케이트 윈슬렛|테오 제임스
FS20163194,루퍼트 샌더스,스칼렛 요한슨|마이클 피트|마이클 윈코트
FS20168891,클린트 이스트우드,톰 행크스|아론 에크하트|로라 린니
FS19870150,토니 스콧,톰 크루즈|켈리 맥길리스|발 킬머
FS20136863,임필성,정우성|이솜
FS20147609,레니 할린,켈란 루츠
FS20110511,여인영,"더스틴 호프만(렛서팬더/사부, 시푸 )|잭 블랙(팬더곰, 포)|안젤리나 졸리(호랑이, 타이그리스 목소리 )"
FS20167261,데니스 간젤,제이슨 스타뎀(비숍)|제시카 알바(지나)|토미 리 존스
