날짜,순위,영화명,개봉일,관객수,누적관객수,매출액,누적매출액,스크린수,상영횟수,좌석수,좌석판매율,좌석점유율
2025-07-18,3,명탐정 코난: 척안의 잔상,2025-07-16,"45,734","162,369","453,686,050","1,598,834,790",798,"2,638","394,039",11.6%,17.2%
2025-07-18,4,킹 오브 킹스,2025-07-16,"40,476","125,502","382,715,920","1,164,534,070",948,"2,332","287,313",14.1%,12.5%
2025-07-18,5,쥬라기 월드: 새로운 시작,2025-07-02,"35,557","1,874,833","344,023,090","17,826,789,910",937,"2,312","327,767",10.9%,14.3%
2025-07-18,6,슈퍼맨,2025-07-09,"27,802","671,068","277,324,110","6,813,836,250",863,"2,039","297,384",9.4%,13.0%
2025-07-18,7,이상한 집,2025-07-17,"3,957","7,688","37,374,800","69,012,700",136,227,"26,751",14.8%,1.2%
2025-07-18,8,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"3,871","24,113","32,268,900","187,828,100",147,405,"47,350",8.2%,2.1%
2025-07-18,9,괴기열차,2025-07-09,"3,611","83,266","33,117,200","775,216,510",161,198,"20,514",17.6%,0.9%
2025-07-18,10,메간 2.0,2025-07-16,"3,060","8,388","29,571,850","79,507,750",415,570,"62,422",4.9%,2.7%
2025-07-19,1,F1 더 무비,2025-06-25,"138,875","1,747,254","1,529,334,790","18,851,170,510",949,"2,443","371,202",37.4%,15.1%
2025-07-19,2,킹 오브 킹스,2025-07-16,"134,857","260,359","1,271,583,360","2,436,117,430","1,135","3,246","423,277",31.9%,17.2%
2025-07-19,3,명탐정 코난: 척안의 잔상,2025-07-16,"90,413","252,782","884,997,540","2,483,832,330",869,"2,595","345,826",26.1%,14.1%
2025-07-19,4,쥬라기 월드: 새로운 시작,2025-07-02,"89,799","1,964,632","866,227,030","18,693,016,940",994,"2,598","393,660",22.8%,16.0%
2025-07-19,5,노이즈,2025-06-25,"73,677","1,415,430","732,469,510","13,818,194,100",846,"2,373","307,042",24.0%,12.5%
2025-07-19,6,슈퍼맨,2025-07-09,"57,253","728,321","569,233,490","7,383,069,740",886,"1,971","259,496",22.1%,10.6%
2025-07-19,7,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"12,257","36,370","107,079,100","294,907,200",194,470,"57,423",21.4%,2.3%
2025-07-19,8,괴기열차,2025-07-09,"5,283","88,549","49,403,700","824,620,210",167,222,"22,364",23.6%,0.9%
2025-07-19,9,이상한 집,2025-07-17,"4,076","11,764","37,962,900","106,975,600",129,190,"22,115",18.4%,0.9%
2025-07-19,10,메간 2.0,2025-07-16,"4,050","12,438","38,930,600","118,438,350",380,497,"52,811",7.7%,2.2%
2025-07-20,1,킹 오브 킹스,2025-07-16,"128,040","388,399","1,239,556,340","3,675,673,770","1,191","3,217","421,646",30.4%,18.1%
2025-07-20,2,F1 더 무비,2025-06-25,"126,389","1,873,643","1,378,519,980","20,229,690,490",949,"2,307","349,230",36.2%,15.0%
2025-07-20,3,쥬라기 월드: 새로운 시작,2025-07-02,"74,107","2,038,739","712,288,370","19,405,305,310",988,"2,425","365,488",20.3%,15.7%
2025-07-20,4,명탐정 코난: 척안의 잔상,2025-07-16,"71,319","324,101","699,444,840","3,183,277,170",899,"2,471","325,211",21.9%,13.9%
2025-07-20,5,노이즈,2025-06-25,"64,715","1,480,145","643,960,960","14,462,155,060",838,"2,216","285,856",22.6%,12.2%
2025-07-20,6,슈퍼맨,2025-07-09,"46,873","775,194","464,528,100","7,847,597,840",906,"1,861","243,459",19.3%,10.4%
2025-07-20,7,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"11,687","48,057","103,488,300","398,395,500",204,458,"57,118",20.5%,2.4%
2025-07-20,8,괴기열차,2025-07-09,"3,986","92,535","35,999,000","860,619,210",158,202,"19,232",20.7%,0.8%
2025-07-20,9,이상한 집,2025-07-17,"3,578","15,342","33,267,400","140,243,000",131,190,"22,487",15.9%,1.0%
2025-07-20,10,메간 2.0,2025-07-16,"3,452","15,890","33,649,200","152,087,550",369,464,"50,489",6.8%,2.2%
2025-07-21,1,F1 더 무비,2025-06-25,"50,921","1,924,564","544,933,480","20,774,623,970",941,"2,300","364,836",14.0%,17.7%
2025-07-21,2,명탐정 코난: 척안의 잔상,2025-07-16,"29,196","353,297","276,717,050","3,459,994,220",765,"2,314","319,480",9.1%,15.5%
2025-07-21,3,킹 오브 킹스,2025-07-16,"27,646","416,045","250,242,750","3,925,916,520",823,"2,264","291,052",9.5%,14.1%
2025-07-21,4,노이즈,2025-06-25,"27,182","1,507,327","261,788,750","14,723,943,810",725,"2,102","262,740",10.4%,12.7%
2025-07-21,5,쥬라기 월드: 새로운 시작,2025-07-02,"19,921","2,058,660","185,786,220","19,591,091,530",829,"2,003","294,510",6.8%,14.3%
2025-07-21,6,슈퍼맨,2025-07-09,"14,061","789,255","136,150,580","7,983,748,420",776,"1,686","233,423",6.0%,11.3%
2025-07-21,7,전지적 독자 시점,2025-07-23,"3,142","4,768","28,566,000","46,385,000",14,14,"3,142",100.0%,0.2%
2025-07-21,8,괴기열차,2025-07-09,"2,231","94,766","19,820,300","880,439,510",147,194,"19,881",11.2%,1.0%
2025-07-21,9,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"1,833","49,890","15,926,600","414,322,100",153,286,"35,720",5.1%,1.7%
2025-07-21,10,메간 2.0,2025-07-16,"1,803","17,693","16,885,300","168,972,850",334,422,"47,121",3.8%,2.3%
2025-07-22,1,F1 더 무비,2025-06-25,"53,571","1,978,135","579,052,340","21,353,676,310",951,"2,319","365,128",14.7%,17.8%
2025-07-22,2,킹 오브 킹스,2025-07-16,"27,968","444,013","250,299,400","4,176,215,920",838,"2,244","291,175",9.6%,14.2%
2025-07-22,3,명탐정 코난: 척안의 잔상,2025-07-16,"25,704","379,001","243,381,820","3,703,376,040",770,"2,324","319,989",8.0%,15.6%
2025-07-22,4,노이즈,2025-06-25,"24,353","1,531,680","234,830,660","14,958,774,470",737,"2,096","261,504",9.3%,12.7%
2025-07-22,5,쥬라기 월드: 새로운 시작,2025-07-02,"18,222","2,076,882","168,585,920","19,759,677,450",833,"1,969","288,417",6.3%,14.0%
2025-07-22,6,슈퍼맨,2025-07-09,"12,705","801,960","123,127,760","8,106,876,180",780,"1,676","229,560",5.5%,11.2%
2025-07-22,7,괴기열차,2025-07-09,"2,107","96,873","18,243,500","898,683,010",160,212,"21,996",9.6%,1.1%
2025-07-22,8,커미션,2025-07-16,"2,033","11,601","10,366,700","80,583,360",121,156,"16,557",12.3%,0.8%
2025-07-22,9,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"1,902","51,792","16,388,600","430,710,700",157,283,"34,180",5.6%,1.7%
2025-07-22,10,메간 2.0,2025-07-16,"1,796","19,489","16,627,100","185,599,950",344,425,"46,776",3.8%,2.3%
2025-07-23,1,전지적 독자 시점,2025-07-23,"122,476","127,416","1,135,914,640","1,183,847,640","1,581","6,708","1,035,739",11.8%,46.3%
2025-07-23,2,F1 더 무비,2025-06-25,"40,786","2,018,921","397,913,920","21,751,590,230",713,"1,709","234,756",17.4%,10.5%
2025-07-23,3,명탐정 코난: 척안의 잔상,2025-07-16,"26,837","405,838","243,114,320","3,946,490,360",676,"1,584","183,522",14.6%,8.2%
2025-07-23,4,킹 오브 킹스,2025-07-16,"22,317","466,330","198,363,970","4,374,579,890",750,"1,722","206,653",10.8%,9.2%
2025-07-23,5,노이즈,2025-06-25,"16,914","1,548,594","161,840,610","15,120,615,080",656,"1,362","165,762",10.2%,7.4%
2025-07-23,6,쥬라기 월드: 새로운 시작,2025-07-02,"11,888","2,088,770","107,609,960","19,867,287,410",589,"1,058","128,872",9.2%,5.8%
2025-07-23,7,슈퍼맨,2025-07-09,"7,858","809,818","73,413,040","8,180,289,220",489,801,"93,263",8.4%,4.2%
2025-07-23,8,좀비딸,2025-07-30,"3,257","4,734","29,533,000","44,103,000",24,24,"3,581",91.0%,0.2%
2025-07-23,9,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"2,976","54,768","21,638,400","452,349,100",142,233,"29,248",10.2%,1.3%
2025-07-23,10,대탈출 : 더 스토리 특별판,2025-07-23,"1,583","1,583","15,723,500","15,723,500",21,23,"2,961",53.5%,0.1%
2025-07-24,1,전지적 독자 시점,2025-07-23,"73,102","200,518","665,401,920","1,849,249,560","1,294","4,814","723,331",10.1%,31.4%
2025-07-24,2,판타스틱 4: 새로운 출발,2025-07-24,"72,687","73,313","724,521,830","735,143,830","1,027","3,964","595,181",12.2%,25.8%
2025-07-24,3,F1 더 무비,2025-06-25,"34,642","2,053,563","335,886,890","22,087,477,120",719,"1,414","185,230",18.7%,8.0%
2025-07-24,4,킹 오브 킹스,2025-07-16,"24,062","490,392","214,001,660","4,588,581,550",708,"1,453","171,796",14.0%,7.5%
2025-07-24,5,명탐정 코난: 척안의 잔상,2025-07-16,"17,743","423,581","163,178,220","4,109,668,580",634,"1,166","133,833",13.3%,5.8%
2025-07-24,6,노이즈,2025-06-25,"13,493","1,562,087","130,286,610","15,250,901,690",577,"1,042","123,536",10.9%,5.4%
2025-07-24,7,쥬라기 월드: 새로운 시작,2025-07-02,"8,020","2,096,790","73,602,760","19,940,890,170",489,696,"82,271",9.8%,3.6%
2025-07-24,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"7,890","14,564","59,456,200","133,405,700",423,503,,,
2025-07-24,9,좀비딸,2025-07-30,"6,487","11,221","58,968,000","103,071,000",39,40,"6,916",93.8%,0.3%
2025-07-24,10,슈퍼맨,2025-07-09,"4,246","814,064","39,735,920","8,220,025,140",373,515,"58,353",7.3%,2.5%
2025-07-25,1,전지적 독자 시점,2025-07-23,"80,688","281,206","829,372,410","2,678,621,970","1,220","4,810","723,377",11.2%,30.0%
2025-07-25,2,판타스틱 4: 새로운 출발,2025-07-24,"61,400","134,713","701,593,320","1,436,737,150","1,023","3,884","590,844",10.4%,24.5%
2025-07-25,3,F1 더 무비,2025-06-25,"58,786","2,112,349","630,541,140","22,718,018,260",791,"1,701","227,113",25.9%,9.4%
2025-07-25,4,킹 오브 킹스,2025-07-16,"31,214","521,606","296,350,320","4,884,931,870",801,"1,659","201,511",15.5%,8.4%
2025-07-25,5,명탐정 코난: 척안의 잔상,2025-07-16,"21,039","444,620","215,372,550","4,325,041,130",672,"1,233","144,813",14.5%,6.0%
2025-07-25,6,노이즈,2025-06-25,"16,874","1,578,961","181,073,000","15,431,974,690",622,"1,124","132,942",12.7%,5.5%
2025-07-25,7,좀비딸,2025-07-30,"10,489","21,710","93,977,000","197,048,000",61,61,"10,819",97.0%,0.4%
2025-07-25,8,쥬라기 월드: 새로운 시작,2025-07-02,"10,089","2,106,879","99,634,520","20,040,524,690",489,661,"76,175",13.2%,3.2%
2025-07-25,9,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"6,935","21,499","57,714,400","191,120,100",436,517,,,
2025-07-25,10,슈퍼맨,2025-07-09,"5,395","819,459","55,901,800","8,275,926,940",359,478,"52,837",10.2%,2.2%
2025-07-26,1,전지적 독자 시점,2025-07-23,"185,014","466,220","1,947,479,780","4,626,101,750","1,201","4,629","699,527",26.5%,27.3%
2025-07-26,2,F1 더 무비,2025-06-25,"141,590","2,253,939","1,580,343,850","24,298,362,110",866,"2,109","289,807",48.9%,11.3%
2025-07-26,3,판타스틱 4: 새로운 출발,2025-07-24,"115,275","249,988","1,340,216,350","2,776,953,500","1,007","3,679","546,567",21.1%,21.3%
2025-07-26,4,킹 오브 킹스,2025-07-16,"99,405","621,011","978,777,056","5,863,708,926","1,072","2,418","305,569",32.5%,11.9%
2025-07-26,5,명탐정 코난: 척안의 잔상,2025-07-16,"41,115","485,735","435,191,070","4,760,232,200",715,"1,257","142,667",28.8%,5.6%
2025-07-26,6,노이즈,2025-06-25,"31,225","1,610,186","336,194,410","15,768,169,100",620,"1,115","130,760",23.9%,5.1%
2025-07-26,7,쥬라기 월드: 새로운 시작,2025-07-02,"28,107","2,134,986","292,287,120","20,332,811,810",545,739,"86,202",32.6%,3.4%
2025-07-26,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"22,880","44,379","224,277,420","415,397,520",562,762,,,
2025-07-26,9,슈퍼맨,2025-07-09,"11,264","830,723","121,392,970","8,397,319,910",323,413,"45,543",24.7%,1.8%
2025-07-26,10,배드 가이즈 2,2025-07-30,"9,734","10,736","97,340,000","106,656,000",50,50,"9,820",99.1%,0.4%
2025-07-27,1,전지적 독자 시점,2025-07-23,"161,585","627,805","1,692,330,330","6,318,432,080","1,171","4,327","645,487",25.0%,26.4%
2025-07-27,2,F1 더 무비,2025-06-25,"139,760","2,393,699","1,521,982,450","25,820,344,560",934,"2,130","292,377",47.8%,11.9%
2025-07-27,3,킹 오브 킹스,2025-07-16,"109,051","730,062","1,077,770,960","6,941,479,886","1,130","2,438","309,968",35.2%,12.7%
2025-07-27,4,판타스틱 4: 새로운 출발,2025-07-24,"92,345","342,333","1,038,785,470","3,815,738,970",999,"3,434","511,976",18.0%,20.9%
2025-07-27,5,명탐정 코난: 척안의 잔상,2025-07-16,"37,450","523,185","389,081,760","5,149,313,960",706,"1,246","141,010",26.6%,5.8%
2025-07-27,6,노이즈,2025-06-25,"27,614","1,637,800","296,196,710","16,064,365,810",579,"1,020","119,468",23.1%,4.9%
2025-07-27,7,쥬라기 월드: 새로운 시작,2025-07-02,"27,523","2,162,509","280,560,300","20,613,372,110",526,698,"81,899",33.6%,3.3%
2025-07-27,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"24,731","69,110","241,177,560","656,575,080",577,780,,,
2025-07-27,9,슈퍼맨,2025-07-09,"10,491","841,214","111,357,990","8,508,677,900",311,385,"42,159",24.9%,1.7%
2025-07-27,10,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"6,906","71,949","69,809,100","620,962,400",168,226,"27,743",24.9%,1.1%
2025-07-28,1,F1 더 무비,2025-06-25,"63,659","2,457,358","660,060,750","26,480,405,310",865,"2,189","311,333",20.5%,13.4%
2025-07-28,2,전지적 독자 시점,2025-07-23,"59,669","687,474","587,435,170","6,905,867,250","1,060","4,090","616,406",9.7%,26.6%
2025-07-28,3,킹 오브 킹스,2025-07-16,"36,397","766,459","342,355,040","7,283,834,926",767,"1,854","235,939",15.4%,10.2%
2025-07-28,4,판타스틱 4: 새로운 출발,2025-07-24,"34,121","376,454","365,300,120","4,181,039,090",886,"3,156","474,506",7.2%,20.4%
2025-07-28,5,명탐정 코난: 척안의 잔상,2025-07-16,"19,627","542,812","196,577,080","5,345,891,040",647,"1,261","150,254",13.1%,6.5%
2025-07-28,6,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"13,355","82,465","124,628,060","781,203,140",481,644,,,
2025-07-28,7,노이즈,2025-06-25,"13,287","1,651,087","135,474,700","16,199,840,510",573,"1,056","124,285",10.7%,5.4%
2025-07-28,8,쥬라기 월드: 새로운 시작,2025-07-02,"11,961","2,174,470","115,909,750","20,729,281,860",484,684,"83,214",14.4%,3.6%
2025-07-28,9,슈퍼맨,2025-07-09,"4,812","846,026","48,125,700","8,556,803,600",299,386,"45,189",10.7%,2.0%
2025-07-28,10,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"4,378","76,327","41,149,000","662,111,400",163,247,"33,053",13.3%,1.4%
2025-07-29,1,F1 더 무비,2025-06-25,"62,129","2,519,487","633,185,930","27,113,591,240",891,"2,245","319,819",19.4%,13.8%
2025-07-29,2,전지적 독자 시점,2025-07-23,"54,880","742,354","523,181,410","7,429,048,660","1,093","4,102","616,336",8.9%,26.6%
2025-07-29,3,킹 오브 킹스,2025-07-16,"37,752","804,211","347,699,530","7,631,534,456",783,"1,899","239,755",15.8%,10.3%
2025-07-29,4,판타스틱 4: 새로운 출발,2025-07-24,"29,823","406,277","312,074,730","4,493,113,820",891,"3,066","459,242",6.5%,19.8%
2025-07-29,5,명탐정 코난: 척안의 잔상,2025-07-16,"18,785","561,597","184,786,260","5,530,677,300",662,"1,285","152,342",12.3%,6.6%
2025-07-29,6,쥬라기 월드: 새로운 시작,2025-07-02,"13,475","2,187,945","127,334,190","20,856,616,050",490,700,"83,431",16.2%,3.6%
2025-07-29,7,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"12,614","95,079","114,699,140","895,902,280",507,667,,,
2025-07-29,8,노이즈,2025-06-25,"12,344","1,663,431","123,836,220","16,323,676,730",572,"1,043","122,261",10.1%,5.3%
2025-07-29,9,슈퍼맨,2025-07-09,"5,194","851,220","50,904,960","8,607,708,560",320,409,"45,526",11.4%,2.0%
2025-07-29,10,극장판 도라에몽: 진구의 그림이야기,2025-07-16,"5,009","81,336","45,780,700","707,892,100",164,250,"32,928",15.2%,1.4%
2025-07-30,1,좀비딸,2025-07-30,"430,087","462,004","3,382,105,980","3,692,488,880","1,557","6,668","1,018,562",42.2%,41.8%
2025-07-30,2,F1 더 무비,2025-06-25,"118,128","2,637,615","1,012,627,340","28,126,218,580",838,"1,896","262,007",45.1%,10.7%
2025-07-30,3,전지적 독자 시점,2025-07-23,"83,986","826,340","638,804,720","8,067,853,380",907,"2,376","294,352",28.5%,12.1%
2025-07-30,4,판타스틱 4: 새로운 출발,2025-07-24,"49,817","456,094","418,099,820","4,911,213,640",801,"1,773","237,520",21.0%,9.7%
2025-07-30,5,배드 가이즈 2,2025-07-30,"41,505","52,241","353,484,000","460,140,000",618,"1,080","116,888",35.5%,4.8%
2025-07-30,6,킹 오브 킹스,2025-07-16,"40,873","845,084","334,655,050","7,966,189,506",680,"1,084","130,138",31.4%,5.3%
2025-07-30,7,명탐정 코난: 척안의 잔상,2025-07-16,"30,317","591,914","257,162,880","5,787,840,180",509,744,"83,386",36.4%,3.4%
2025-07-30,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"12,178","107,257","108,085,500","1,003,987,780",399,451,,,
2025-07-30,9,노이즈,2025-06-25,"9,231","1,672,662","76,230,200","16,399,906,930",282,374,"39,525",23.4%,1.6%
2025-07-30,10,쥬라기 월드: 새로운 시작,2025-07-02,"6,167","2,194,112","50,536,900","20,907,152,950",138,159,"18,809",32.8%,0.8%
2025-07-31,1,좀비딸,2025-07-30,"240,977","702,981","2,239,085,420","5,931,574,300","1,450","6,594","1,013,635",23.8%,41.9%
2025-07-31,2,F1 더 무비,2025-06-25,"74,681","2,712,296","766,131,070","28,892,349,650",921,"2,244","309,987",24.1%,12.8%
2025-07-31,3,배드 가이즈 2,2025-07-30,"33,508","85,749","293,632,730","753,772,730",628,"1,090","118,188",28.4%,4.9%
2025-07-31,4,킹 오브 킹스,2025-07-16,"31,858","876,942","291,583,670","8,257,773,176",711,"1,209","146,007",21.8%,6.0%
2025-07-31,5,전지적 독자 시점,2025-07-23,"31,110","857,450","289,106,280","8,356,959,660",776,"2,084","253,955",12.3%,10.5%
2025-07-31,6,판타스틱 4: 새로운 출발,2025-07-24,"17,217","473,311","184,267,900","5,095,481,540",709,"1,455","192,698",8.9%,8.0%
2025-07-31,7,명탐정 코난: 척안의 잔상,2025-07-16,"14,597","606,511","141,020,400","5,928,860,580",484,721,"84,172",17.3%,3.5%
2025-07-31,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"10,157","117,414","91,729,150","1,095,716,930",393,453,,,
2025-07-31,9,고고다이노 극장판: 게코도마뱀의 꿈,2025-07-30,"5,639","13,669","49,048,300","123,809,400",175,218,"29,607",19.1%,1.2%
2025-07-31,10,노이즈,2025-06-25,"5,473","1,678,135","54,361,700","16,454,268,630",242,334,"35,190",15.6%,1.5%
2025-08-01,1,좀비딸,2025-07-30,"269,926","972,907","2,642,987,300","8,574,561,600","1,481","6,934","1,054,778",25.6%,42.5%
2025-08-01,2,F1 더 무비,2025-06-25,"89,628","2,801,924","980,755,430","29,873,105,080",940,"2,444","338,803",26.5%,13.6%
2025-08-01,3,전지적 독자 시점,2025-07-23,"34,672","892,122","275,681,760","8,632,641,420",776,"1,986","244,778",14.2%,9.8%
2025-08-01,4,킹 오브 킹스,2025-07-16,"30,479","907,421","294,363,790","8,552,136,966",712,"1,210","144,295",21.1%,5.8%
2025-08-01,5,배드 가이즈 2,2025-07-30,"30,205","115,954","277,123,280","1,030,896,010",698,"1,183","128,526",23.5%,5.2%
2025-08-01,6,판타스틱 4: 새로운 출발,2025-07-24,"18,431","491,742","208,116,700","5,303,598,240",703,"1,355","179,622",10.3%,7.2%
2025-08-01,7,명탐정 코난: 척안의 잔상,2025-07-16,"12,885","619,396","133,240,290","6,062,100,870",505,734,"85,463",15.1%,3.4%
2025-08-01,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"9,674","127,088","91,333,740","1,187,050,670",411,482,,,
2025-08-01,9,고고다이노 극장판: 게코도마뱀의 꿈,2025-07-30,"5,755","19,424","50,658,200","174,467,600",178,220,"29,382",19.6%,1.2%
2025-08-01,10,노이즈,2025-06-25,"5,310","1,683,445","56,503,380","16,510,772,010",239,324,"35,183",15.1%,1.4%
2025-08-02,1,좀비딸,2025-07-30,"479,554","1,452,461","4,748,776,780","13,323,338,380","1,580","7,434","1,123,306",42.7%,43.7%
2025-08-02,2,F1 더 무비,2025-06-25,"158,388","2,960,312","1,718,915,120","31,592,020,200",965,"2,699","382,238",41.4%,14.9%
2025-08-02,3,킹 오브 킹스,2025-07-16,"50,662","958,083","490,394,390","9,042,531,356",781,"1,322","152,303",33.3%,5.9%
2025-08-02,4,전지적 독자 시점,2025-07-23,"46,726","938,848","403,397,380","9,036,038,800",791,"1,754","210,296",22.2%,8.2%
2025-08-02,5,배드 가이즈 2,2025-07-30,"42,602","158,556","395,298,390","1,426,194,400",754,"1,390","153,836",27.7%,6.0%
2025-08-02,6,판타스틱 4: 새로운 출발,2025-07-24,"28,811","520,553","341,559,680","5,645,157,920",704,"1,221","159,973",18.0%,6.2%
2025-08-02,7,명탐정 코난: 척안의 잔상,2025-07-16,"17,343","636,739","178,985,270","6,241,086,140",465,687,"77,304",22.4%,3.0%
2025-08-02,8,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,"13,909","140,997","134,352,370","1,321,403,040",496,619,,,
